u1,u2,p,s
108,93,1.77439811938074,0.0627
108,93,1.77461345494369,0.0627
108,93,1.77482879050664,0.0627
108,93,1.775,0.0627
108,93,1.775,0.0627
108,93,1.775,0.0627
108,93,1.775,0.0627
108,93,1.775,0.0627
108,93,1.77538046769871,0.0627
108,93,1.77581322094573,0.0627
108,93,1.77624597419274,0.0627
108,93,1.77667872743976,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.777,0.0627
108,93,1.77706769109996,0.0627
108,93,1.77749894274528,0.0627
108,93,1.77793019439061,0.0627
108,93,1.77836144603593,0.0627
108,93,1.77879269768126,0.0627
108,93,1.779,0.0627
108,93,1.779,0.0627
108,93,1.779,0.0627
108,93,1.779,0.0627
108,93,1.77908890309629,0.0627
108,93,1.77952032199768,0.0627
108,93,1.77995174089907,0.0627
108,93,1.78038315980046,0.0627
108,93,1.78081457870186,0.0627
108,93,1.781,0.0627
108,93,1.781,0.0627
108,93,1.781,0.0627
108,93,1.781,0.0627
108,93,1.781,0.0628421526467391
108,93,1.781,0.0633383795840016
108,93,1.781,0.063834606521274
108,93,1.781,0.0643308334585365
108,93,1.781,0.0648270603958088
108,93,1.781,0.065
108,93,1.781,0.065
108,93,1.781,0.065
108,93,1.781,0.065
107.925385280296,93,1.781,0.065
107.709925331212,93,1.781,0.065
107.494465382122,93,1.781,0.065
107.279005433038,93,1.781,0.065
107.063545483949,93,1.781,0.065
107,93,1.781,0.065
107,93,1.781,0.065
107,93,1.781,0.065
107,93,1.781,0.065
107,93,1.781,0.065
107,93,1.781,0.065
107,93,1.781,0.065
107,93,1.781,0.065
107,93,1.781,0.065
107,93,1.781,0.065
107,93,1.781,0.065
107,93,1.781,0.065
107,93,1.781,0.065
107,93,1.781,0.065
107,93,1.781,0.065
107,93,1.781,0.065
107,93,1.781,0.065
107,93,1.781,0.065
107,93,1.781,0.065
107,93,1.781,0.065
107,93,1.781,0.065
107,93,1.781,0.065
107,93,1.7805498909793,0.065
107,93,1.7796850526063,0.065
107,93,1.77882021423329,0.065
107,93,1.77795537586029,0.065
107,93,1.77709053748727,0.065
107,93,1.777,0.065
107,93,1.777,0.065
107,93,1.777,0.065
107,93,1.777,0.065
107,93,1.777,0.065
107,93,1.777,0.065
107,93,1.777,0.065
107,93,1.777,0.065
107,93,1.777,0.065
107,93,1.777,0.065
107,93,1.777,0.065
107,93,1.777,0.065
107,93,1.777,0.065
107.275540587631,93,1.777,0.064683128324224
107.705384346048,93,1.777,0.0641888080020448
108.135228104473,93,1.777,0.0636944876798557
108.56507186289,93,1.777,0.0632001673576765
108.994915621315,93,1.777,0.0627058470354874
109,93,1.777,0.0627
109,93,1.777,0.0627
109,93,1.777,0.0627
109,93,1.777,0.0627
109,93,1.777,0.0627
109,93,1.777,0.0627
109,93,1.777,0.0627
109,93,1.777,0.0627
109,93,1.777,0.0627
109,93,1.777,0.0627
109,93,1.777,0.0627
109,93,1.777,0.0627
109,93,1.777,0.0627
108.831508068328,93,1.77582055647829,0.0627
108.61584058857,93,1.77431088411999,0.0627
108.400173108807,93,1.77280121176165,0.0627
108.184505629049,93,1.77129153940334,0.0627
108,93,1.77,0.0627
108,93,1.77,0.0627
108,93,1.77,0.0627
108,93,1.77,0.0627
108,93,1.77,0.0627
108,93,1.77090102973236,0.063114473676885
108,93,1.77197916033314,0.0636104137532427
108,93,1.77305729093394,0.0641063538296102
108,93,1.77413542153471,0.0646022939059679
108,93,1.775,0.065
108,93,1.775,0.065
108,93,1.775,0.065
108,93,1.775,0.065
108,93,1.775,0.065
107.803694501565,93,1.775,0.065
107.587943659277,93,1.775,0.065
107.372192816985,93,1.775,0.065
107.156441974697,93,1.775,0.065
107,93,1.775,0.065
107,93,1.775,0.065
107,93,1.775,0.065
107,93,1.775,0.065
107,93,1.775,0.065
107.417670965131,93,1.775,0.065
107.847597494624,93,1.775,0.065
108.277524024125,93,1.775,0.065
108.707450553618,93,1.775,0.065
109,93,1.775,0.065
109,93,1.775,0.065
109,93,1.775,0.065
109,93,1.775,0.065
108.995357997069,93,1.775,0.065
108.779482288277,93,1.775,0.065
108.56360657949,93,1.775,0.065
108.347730870699,93,1.775,0.065
108.131855161911,93,1.775,0.065
108,93,1.775,0.065
108,93,1.775,0.065
108,93,1.775,0.065
108,93,1.775,0.065
108.021695243949,93,1.775,0.0649501009389177
108.236493357334,93,1.775,0.0644560652781328
108.451291470714,93,1.775,0.0639620296173578
108.666089584099,93,1.775,0.0634679939565729
108.880887697479,93,1.775,0.0629739582957978
109,93,1.775,0.0627
109,93,1.775,0.0627
109,93,1.775,0.0627
109,93,1.775,0.0627
108.968607443077,93,1.77490582232923,0.0627
108.753064291847,93,1.77425919287554,0.0627
108.53752114062,93,1.77361256342186,0.0627
108.32197798939,93,1.77296593396817,0.0627
108.106434838164,93,1.77231930451449,0.0627
108,93,1.772,0.0627
108,93,1.772,0.0627
108,93,1.772,0.0627
108,93,1.772,0.0627
107.952204581181,93,1.772,0.0628099294632848
107.736495428222,93,1.772,0.0633060605150894
107.520786275268,93,1.772,0.0638021915668842
107.305077122309,93,1.772,0.0642983226186889
107.089367969355,93,1.772,0.0647944536704837
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.77217237435902,0.065
107,93,1.77281987627263,0.065
107,93,1.77346737818625,0.065
107,93,1.77411488009988,0.065
107,93,1.77476238201349,0.065
107,93,1.775,0.065
107,93,1.775,0.065
107,93,1.775,0.065
107,93,1.775,0.065
107,93,1.77507125504993,0.065
107,93,1.77528742277639,0.065
107,93,1.77550359050285,0.065
107,93,1.77571975822931,0.065
107,93,1.77593592595577,0.065
107,93,1.776,0.065
107,93,1.776,0.065
107,93,1.776,0.065
107,93,1.776,0.065
107.177330673175,93,1.776,0.0647960697258489
107.6070095757,93,1.776,0.0643019389879445
108.036688478235,93,1.776,0.0638078082500302
108.466367380769,93,1.776,0.063313677512116
108.896046283294,93,1.776,0.0628195467742116
109,93,1.776,0.0627
109,93,1.776,0.0627
109,93,1.776,0.0627
109,93,1.776,0.0627
108.906376577665,93,1.77543825946599,0.0627
108.68937053226,93,1.77413622319356,0.0627
108.472364486859,93,1.77283418692116,0.0627
108.255358441455,93,1.77153215064873,0.0627
108.038352396054,93,1.77023011437633,0.0627
108,93,1.77,0.0627
108,93,1.77,0.0627
108,93,1.77,0.0627
108,93,1.77,0.0627
108,93,1.77,0.0629666994679489
108,93,1.77,0.0634610204699061
108,93,1.77,0.0639553414718731
108,93,1.77,0.0644496624738401
108,93,1.77,0.0649439834757973
108,93,1.77,0.065
108,93,1.77,0.065
108,93,1.77,0.065
108,93,1.77,0.065
107.875479782616,93,1.77049808086954,0.065
107.660681669231,93,1.77135727332308,0.065
107.445883555851,93,1.7722164657766,0.065
107.231085442466,93,1.77307565823014,0.065
107.016287329085,93,1.77393485068366,0.065
107,93,1.774,0.065
107,93,1.774,0.065
107,93,1.774,0.065
107,93,1.774,0.065
107,93,1.77427899501945,0.065
107,93,1.77471041332539,0.065
107,93,1.77514183163134,0.065
107,93,1.77557324993728,0.065
107,93,1.776,0.065
107,93,1.776,0.065
107,93,1.776,0.065
107,93,1.776,0.065
107,93,1.776,0.065
107.311185970001,93,1.776,0.0646421361344993
107.742354928015,93,1.776,0.0641462918327824
108.173523886021,93,1.776,0.0636504475310754
108.604692844036,93,1.776,0.0631546032293586
109,93,1.776,0.0627
109,93,1.776,0.0627
109,93,1.776,0.0627
109,93,1.776,0.0627
109,93,1.776,0.0627
108.834720182859,93,1.77500832109715,0.0627
108.618803018641,93,1.77371281811185,0.0627
108.40288585442,93,1.77241731512652,0.0627
108.186968690198,93,1.77112181214119,0.0627
108,93,1.77,0.0627
108,93,1.77,0.0627
108,93,1.77,0.0627
108,93,1.77,0.0627
108,93,1.77,0.0627
108,93,1.77018249654172,0.0631197420459457
108,93,1.77039824738401,0.0636159689832181
108,93,1.7706139982263,0.0641121959204806
108,93,1.77082974906859,0.0646084228577529
108,93,1.771,0.065
108,93,1.771,0.065
108,93,1.771,0.065
108,93,1.771,0.065
108,93,1.771,0.065
107.805273553093,93,1.771,0.065
107.590062232743,93,1.771,0.065
107.374850912389,93,1.771,0.065
107.159639592034,93,1.771,0.065
107,93,1.771,0.065
107,93,1.771,0.065
107,93,1.771,0.065
107,93,1.771,0.065
107,93,1.771,0.065
107,93,1.77182528371857,0.065
107,93,1.77268961988474,0.065
107,93,1.7735539560509,0.065
107,93,1.77441829221707,0.065
107,93,1.775,0.065
107,93,1.775,0.065
107,93,1.775,0.065
107,93,1.775,0.065
107.015903690101,93,1.775,0.0649817107563842
107.445747448555,93,1.775,0.0644873904341614
107.875591207001,93,1.775,0.0639930701119484
108.305434965456,93,1.775,0.0634987497897256
108.735278723911,93,1.775,0.0630044294675029
109,93,1.775,0.0627
109,93,1.775,0.0627
109,93,1.775,0.0627
109,93,1.775,0.0627
109,93,1.77493576213144,0.0627
109,93,1.77407342421535,0.0627
109,93,1.77321108629926,0.0627
109,93,1.77234874838319,0.0627
109,93,1.7714864104671,0.0627
109,93,1.771,0.0627
109,93,1.771,0.0627
109,93,1.771,0.0627
109,93,1.771,0.0627
108.966383002232,93,1.771,0.062777319094867
108.750590752472,93,1.771,0.0632736412693142
108.534798502717,93,1.771,0.0637699634437515
108.319006252957,93,1.771,0.0642662856181987
108.103214003197,93,1.771,0.0647626077926459
108,93,1.771,0.065
108,93,1.771,0.065
108,93,1.771,0.065
108,93,1.771,0.065
107.95272376727,93,1.771,0.065
107.738788039499,93,1.771,0.065
107.524852311727,93,1.771,0.065
107.31091658396,93,1.771,0.065
107.096980856189,93,1.771,0.065
107,93,1.771,0.065
107,93,1.771,0.065
107,93,1.771,0.065
107,93,1.771,0.065
107,93,1.77117161499977,0.065
107,93,1.7718198671244,0.065
107,93,1.77246811924901,0.065
107,93,1.77311637137364,0.065
107,93,1.77376462349827,0.065
107,93,1.774,0.065
107,93,1.774,0.065
107,93,1.774,0.065
107,93,1.774,0.065
107.148992064618,93,1.77362751983846,0.0648286591256895
107.579580132525,93,1.77255104966869,0.0643334828475966
108.010168200432,93,1.77147457949892,0.0638383065695036
108.44075626833,93,1.77039810932918,0.0633431302914205
108.871344336237,93,1.76932163915941,0.0628479540133276
109,93,1.769,0.0627
109,93,1.769,0.0627
109,93,1.769,0.0627
109,93,1.769,0.0627
108.914314904258,93,1.769,0.0627
108.698439195467,93,1.769,0.0627
108.482563486679,93,1.769,0.0627
108.266687777888,93,1.769,0.0627
108.050812069096,93,1.769,0.0627
108,93,1.769,0.0627
108,93,1.769,0.0627
108,93,1.769,0.0627
108,93,1.769,0.0627
107.898463196563,93,1.76910153680344,0.0629335346479044
107.682504262573,93,1.76931749573743,0.0634302401960819
107.466545328583,93,1.76953345467142,0.0639269457442595
107.250586394597,93,1.7697494136054,0.0644236512924271
107.034627460607,93,1.76996537253939,0.0649203568406047
107,93,1.77,0.065
107,93,1.77,0.065
107,93,1.77,0.065
107,93,1.77,0.065
107,93,1.77046148900044,0.065
107,93,1.77131919967915,0.065
107,93,1.77217691035785,0.065
107,93,1.77303462103657,0.065
107,93,1.77389233171529,0.065
107,93,1.774,0.065
107,93,1.774,0.065
107,93,1.774,0.065
107,93,1.774,0.065
107,93,1.774,0.0647114629506495
107,93,1.774,0.0642155235585203
107,93,1.774,0.063719584166391
107,93,1.774,0.0632236447742715
107,93,1.774,0.0627277053821423
107,93,1.774,0.0627
107,93,1.774,0.0627
107,93,1.774,0.0627
107,93,1.774,0.0627
107.284249667807,93,1.774,0.0627
107.715252752065,93,1.774,0.0627
108.146255836314,93,1.774,0.0627
108.577258920572,93,1.774,0.0627
109,93,1.774,0.0627
109,93,1.774,0.0627
109,93,1.774,0.0627
109,93,1.774,0.0627
109,93,1.774,0.0627
108.847291125455,93,1.77338916450182,0.0627
108.631789583326,93,1.7725271583333,0.0627
108.416288041197,93,1.77166515216479,0.0627
108.200786499072,93,1.77080314599629,0.0627
108,93,1.77,0.0627
108,93,1.77,0.0627
108,93,1.77,0.0627
108,93,1.77,0.0627
108,93,1.77,0.0627
108.167820210332,93,1.76949653936901,0.0630859864837628
108.383446330477,93,1.76884966100857,0.0635819265600964
108.599072450617,93,1.76820278264815,0.0640778666364201
108.814698570762,93,1.76755590428771,0.0645738067127537
109,93,1.767,0.065
109,93,1.767,0.065
109,93,1.767,0.065
109,93,1.767,0.065
109,93,1.767,0.065
108.637959488547,93,1.767,0.065
108.20645839967,93,1.767,0.065
107.774957310793,93,1.767,0.065
107.343456221925,93,1.767,0.065
107,93,1.767,0.065
107,93,1.767,0.065
107,93,1.767,0.065
107,93,1.767,0.065
107,93,1.767,0.065
107,93,1.76854835145269,0.065
107,93,1.77027435819103,0.065
107,93,1.77200036492934,0.065
107,93,1.77372637166767,0.065
107,93,1.775,0.065
107,93,1.775,0.065
107,93,1.775,0.065
107,93,1.775,0.065
107,93,1.775,0.065
107.418881829183,93,1.77395279542704,0.0645182858964392
107.849386871148,93,1.77287653282213,0.0640232050981794
108.279891913113,93,1.77180027021722,0.0635281242999196
108.71039695507,93,1.77072400761233,0.0630330435016697
109,93,1.77,0.0627
109,93,1.77,0.0627
109,93,1.77,0.0627
109,93,1.77,0.0627
109,93,1.77,0.0627
109,93,1.77,0.0627
109,93,1.77,0.0627
109,93,1.77,0.0627
109,93,1.77,0.0627
109,93,1.77,0.0627
109,93,1.77,0.0627
109,93,1.77,0.0627
109,93,1.77,0.0627
108.983083986865,93,1.76998308398686,0.0627389068302112
108.767250015647,93,1.76976725001565,0.0632353249640128
108.551416044424,93,1.76955141604442,0.0637317430978242
108.335582073202,93,1.7693355820732,0.0642281612316356
108.119748101984,93,1.76911974810198,0.0647245793654372
108,93,1.769,0.065
108,93,1.769,0.065
108,93,1.769,0.065
108,93,1.769,0.065
107.967811013299,93,1.769,0.065
107.751685137409,93,1.769,0.065
107.535559261515,93,1.769,0.065
107.319433385626,93,1.769,0.065
107.103307509732,93,1.769,0.065
107,93,1.769,0.065
107,93,1.769,0.065
107,93,1.769,0.065
107,93,1.769,0.065
107,93,1.769,0.065
107,93,1.769,0.065
107,93,1.769,0.065
107,93,1.769,0.065
107,93,1.769,0.065
107,93,1.769,0.065
107,93,1.769,0.065
107,93,1.769,0.065
107,93,1.769,0.065
107.12239255191,93,1.76912239255191,0.0648592485653034
107.553644792221,93,1.76955364479222,0.0643633084889457
107.984897032541,93,1.76998489703254,0.0638673684125781
108.416149272852,93,1.77041614927285,0.0633714283362204
108.847401513171,93,1.77084740151317,0.0628754882598529
109,93,1.771,0.0627
109,93,1.771,0.0627
109,93,1.771,0.0627
109,93,1.771,0.0627
108.928351660448,93,1.771,0.062864791180969
108.713140340098,93,1.771,0.063359777217774
108.497929019744,93,1.771,0.0638547632545888
108.28271769939,93,1.771,0.0643497492914036
108.06750637904,93,1.771,0.0648447353282086
108,93,1.771,0.065
108,93,1.771,0.065
108,93,1.771,0.065
108,93,1.771,0.065
107.913620167083,93,1.77091362016708,0.065
107.697619447179,93,1.77069761944718,0.065
107.481618727271,93,1.77048161872727,0.065
107.265618007367,93,1.77026561800737,0.065
107.049617287459,93,1.77004961728746,0.065
107,93,1.77,0.065
107,93,1.77,0.065
107,93,1.77,0.065
107,93,1.77,0.065
107,93,1.7701971431122,0.065
107,93,1.77062931119528,0.065
107,93,1.77106147927836,0.065
107,93,1.77149364736145,0.065
107,93,1.77192581544453,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.064742758671319
107,93,1.772,0.0642459570155059
107,93,1.772,0.063749155359683
107,93,1.772,0.0632523537038699
107,93,1.772,0.0627555520480469
107,93,1.772,0.0627
107,93,1.772,0.0627
107,93,1.772,0.0627
107,93,1.772,0.0627
107.255894252697,93,1.77161615862095,0.0627
107.686897336947,93,1.77096965399458,0.0627
108.117900421205,93,1.77032314936819,0.0627
108.548903505463,93,1.76967664474181,0.0627
108.979906589712,93,1.76903014011543,0.0627
109,93,1.769,0.0627
109,93,1.769,0.0627
109,93,1.769,0.0627
109,93,1.769,0.0627
109,93,1.769,0.0630210235358473
109,93,1.769,0.0635169629279667
109,93,1.769,0.064012902320096
109,93,1.769,0.0645088417122154
109,93,1.769,0.065
109,93,1.769,0.065
109,93,1.769,0.065
109,93,1.769,0.065
109,93,1.769,0.065
108.847541906316,93,1.76915245809368,0.065
108.631123634769,93,1.76936887636523,0.065
108.414705363217,93,1.76958529463678,0.065
108.198287091665,93,1.76980171290833,0.065
108,93,1.77,0.065
108,93,1.77,0.065
108,93,1.77,0.065
108,93,1.77,0.065
108,93,1.77,0.065
108,93,1.77,0.065
108,93,1.77,0.065
108,93,1.77,0.065
108,93,1.77,0.065
108,93,1.77,0.065
108,93,1.77,0.065
108,93,1.77,0.065
108,93,1.77,0.065
108,93,1.77,0.065
107.820753856559,93,1.77035849228688,0.065
107.605127736418,93,1.77078974452716,0.065
107.389501616273,93,1.77122099676745,0.065
107.173875496128,93,1.77165224900774,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107.390070212461,93,1.77141489468131,0.065
107.821738154868,93,1.7707673927677,0.065
108.253406097283,93,1.77011989085408,0.065
108.685074039689,93,1.76947238894047,0.065
109,93,1.769,0.065
109,93,1.769,0.065
109,93,1.769,0.065
109,93,1.769,0.065
109,93,1.769,0.065
108.796509087949,93,1.769,0.065
108.579671346443,93,1.769,0.065
108.362833604933,93,1.769,0.065
108.145995863423,93,1.769,0.065
108,93,1.769,0.065
108,93,1.769,0.065
108,93,1.769,0.065
108,93,1.769,0.065
108,93,1.76900889270806,0.065
108,93,1.76943997841599,0.065
108,93,1.76987106412391,0.065
108,93,1.77030214983184,0.065
108,93,1.77073323553976,0.065
108,93,1.771,0.065
108,93,1.771,0.065
108,93,1.771,0.065
108,93,1.771,0.065
108.020186539487,93,1.77097981346051,0.0649535709591808
108.235232623133,93,1.77076476737687,0.0644589649667949
108.450278706774,93,1.77054972129323,0.0639643589744188
108.66532479042,93,1.77033467520958,0.0634697529820329
108.880370874067,93,1.77011962912593,0.062975146989647
109,93,1.77,0.0627
109,93,1.77,0.0627
109,93,1.77,0.0627
109,93,1.77,0.0627
109,93,1.77,0.0627790446143976
109,93,1.77,0.0632759417281473
109,93,1.77,0.0637728388418872
109,93,1.77,0.0642697359556369
109,93,1.77,0.0647666330693767
109,93,1.77,0.065
109,93,1.77,0.065
109,93,1.77,0.065
109,93,1.77,0.065
108.955162029371,93,1.76995516202937,0.065
108.739784921391,93,1.76973978492139,0.065
108.524407813416,93,1.76952440781342,0.065
108.309030705436,93,1.76930903070544,0.065
108.093653597456,93,1.76909365359746,0.065
108,93,1.769,0.065
108,93,1.769,0.065
108,93,1.769,0.065
108,93,1.769,0.065
108,93,1.76930546276343,0.065
108,93,1.7703840085283,0.065
108,93,1.77146255429314,0.065
108,93,1.77254110005801,0.065
108,93,1.77361964582285,0.065
108,93,1.774,0.065
108,93,1.774,0.065
108,93,1.774,0.065
108,93,1.774,0.065
107.927981118093,93,1.774,0.064834356571613
107.711855242184,93,1.774,0.0643372670570233
107.49572936628,93,1.774,0.0638401775424434
107.279603490371,93,1.774,0.0633430880278537
107.063477614463,93,1.774,0.062845998513264
107,93,1.774,0.0627
107,93,1.774,0.0627
107,93,1.774,0.0627
107,93,1.774,0.0627
107.169942134021,93,1.77357514466495,0.0628954334541236
107.603282131709,93,1.77249179467073,0.063393774451465
108.036622129388,93,1.77140844467653,0.0638921154487964
108.469962127076,93,1.77032509468231,0.0643904564461377
108.903302124756,93,1.76924174468811,0.0648887974434692
109,93,1.769,0.065
109,93,1.769,0.065
109,93,1.769,0.065
109,93,1.769,0.065
108.900472924132,93,1.769,0.065
108.684971679154,93,1.769,0.065
108.469470434181,93,1.769,0.065
108.253969189203,93,1.769,0.065
108.038467944225,93,1.769,0.065
108,93,1.769,0.065
108,93,1.769,0.065
108,93,1.769,0.065
108,93,1.769,0.065
108,93,1.76923050338999,0.065
108,93,1.76965985237,0.065
108,93,1.77008920135,0.065
108,93,1.77051855033001,0.065
108,93,1.77094789931001,0.065
108,93,1.771,0.065
108,93,1.771,0.065
108,93,1.771,0.065
108,93,1.771,0.065
107.875646674865,93,1.77112435332513,0.065
107.659812703658,93,1.77134018729634,0.065
107.443978732454,93,1.77155602126755,0.065
107.228144761247,93,1.77177185523875,0.065
107.012310790039,93,1.77198768920996,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.77184865952641,0.065
107,93,1.7716328255552,0.065
107,93,1.77141699158399,0.065
107,93,1.77120115761279,0.065
107,93,1.771,0.065
107,93,1.771,0.065
107,93,1.771,0.065
107,93,1.771,0.065
107,93,1.771,0.065
107,93,1.771,0.065
107,93,1.771,0.065
107,93,1.771,0.065
107,93,1.771,0.065
107,93,1.771,0.065
107,93,1.771,0.065
107,93,1.771,0.065
107,93,1.771,0.065
107,93,1.771,0.065
107.364542193098,93,1.77081772890345,0.0645807764779369
107.794138419868,93,1.77060293079007,0.064086740817152
108.223734646629,93,1.77038813267669,0.063592705156377
108.653330873398,93,1.7701733345633,0.0630986694955921
109,93,1.77,0.0627
109,93,1.77,0.0627
109,93,1.77,0.0627
109,93,1.77,0.0627
109,93,1.77,0.0627
109,93,1.77,0.0631456530846523
109,93,1.77,0.0636411160234079
109,93,1.77,0.0641365789621537
109,93,1.77,0.0646320419009094
109,93,1.77,0.065
109,93,1.77,0.065
109,93,1.77,0.065
109,93,1.77,0.065
109,93,1.77,0.065
108.793340758078,93,1.77,0.065
108.577714935413,93,1.77,0.065
108.362089112752,93,1.77,0.065
108.146463290087,93,1.77,0.065
108,93,1.77,0.065
108,93,1.77,0.065
108,93,1.77,0.065
108,93,1.77,0.065
107.993788866246,93,1.77003105566877,0.065
107.779443245956,93,1.77110278377022,0.065
107.565097625661,93,1.77217451187169,0.065
107.350752005371,93,1.77324623997315,0.065
107.136406385077,93,1.77431796807462,0.065
107,93,1.775,0.065
107,93,1.775,0.065
107,93,1.775,0.065
107,93,1.775,0.065
107,93,1.77489517787958,0.065
107,93,1.77359741942284,0.065
107,93,1.77229966096607,0.065
107,93,1.77100190250933,0.065
107,93,1.76970414405257,0.065
107,93,1.769,0.065
107,93,1.769,0.065
107,93,1.769,0.065
107,93,1.769,0.065
107,93,1.769,0.065
107,93,1.769,0.065
107,93,1.769,0.065
107,93,1.769,0.065
107,93,1.769,0.065
107,93,1.769,0.065
107,93,1.769,0.065
107,93,1.769,0.065
107,93,1.769,0.065
107,93,1.76904398421641,0.064898836302247
107,93,1.76925956869543,0.064402992000506
107,93,1.76947515317445,0.0639071476987552
107,93,1.76969073765347,0.0634113033970143
107,93,1.76990632213249,0.0629154590952635
107,93,1.77,0.0627
107,93,1.77,0.0627
107,93,1.77,0.0627
107,93,1.77,0.0627
107.124534130377,93,1.77,0.0627
107.555619838298,93,1.77,0.0627
107.986705546227,93,1.77,0.0627
108.417791254147,93,1.77,0.0627
108.848876962076,93,1.77,0.0627
109,93,1.77,0.0627
109,93,1.77,0.0627
109,93,1.77,0.0627
109,93,1.77,0.0627
109,93,1.76964565343963,0.06286299941777
109,93,1.76856293387953,0.0633610504154163
109,93,1.76748021431941,0.0638591014130724
109,93,1.76639749475931,0.0643571524107187
109,93,1.76531477519919,0.0648552034083748
109,93,1.765,0.065
109,93,1.765,0.065
109,93,1.765,0.065
109,93,1.765,0.065
108.829358604841,93,1.76559724488306,0.065
108.397524276407,93,1.76710866503258,0.065
107.965689947964,93,1.76862008518213,0.065
107.533855619529,93,1.77013150533165,0.065
107.102021291086,93,1.7716429254812,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107,93,1.772,0.065
107.225876176628,93,1.77177412382337,0.0647402423968774
107.65712841691,93,1.77134287158309,0.0642443023205536
108.0883806572,93,1.7709116193428,0.06374836224422
108.519632897482,93,1.77048036710252,0.0632524221678963
108.950885137772,93,1.77004911486223,0.0627564820915627
109,93,1.77,0.0627
109,93,1.77,0.0627
109,93,1.77,0.0627
109,93,1.77,0.0627
109,93,1.77,0.0629982650303598
109,93,1.77,0.0634926805392766
109,93,1.77,0.0639870960482033
109,93,1.77,0.0644815115571201
109,93,1.77,0.0649759270660468
109,93,1.77,0.065
109,93,1.77,0.065
109,93,1.77,0.065
109,93,1.77,0.065
108.72152921443,93,1.76958229382164,0.065
108.28994411901,93,1.76893491617852,0.065
107.858359023583,93,1.76828753853537,0.065
107.426773928163,93,1.76764016089224,0.065
107,93,1.767,0.065
107,93,1.767,0.065
107,93,1.767,0.065
107,93,1.767,0.065
107,93,1.767,0.065
107,93,1.767,0.065
107,93,1.767,0.065
107,93,1.767,0.065
107,93,1.767,0.065
107,93,1.767,0.065
107,93,1.767,0.065
107,93,1.767,0.065
107,93,1.767,0.065
107,93,1.767,0.065
107,93,1.76818570385525,0.065
107,93,1.76968842528535,0.065
107,93,1.77119114671549,0.065
107,93,1.7726938681456,0.065
107,93,1.774,0.065
107,93,1.774,0.065
107,93,1.774,0.065
107,93,1.774,0.065
107,93,1.774,0.065
107.360159291323,93,1.77327968141735,0.065
107.791244999244,93,1.77241751000151,0.065
108.222330707173,93,1.77155533858565,0.065
108.653416415093,93,1.77069316716981,0.065
109,93,1.77,0.065
109,93,1.77,0.065
109,93,1.77,0.065
109,93,1.77,0.065
109,93,1.77,0.065
108.803315041699,93,1.7698033150417,0.065
108.588351776952,93,1.76958835177695,0.065
108.373388512202,93,1.7693733885122,0.065
108.158425247455,93,1.76915842524746,0.065
108,93,1.769,0.065
108,93,1.769,0.065
108,93,1.769,0.065
108,93,1.769,0.065
108,93,1.769,0.065
107.793445325889,93,1.769,0.065
107.579591564129,93,1.769,0.065
107.365737802366,93,1.769,0.065
107.151884040606,93,1.769,0.065
107,93,1.769,0.065
107,93,1.769,0.065
107,93,1.769,0.065
107,93,1.769,0.065
107.013816424428,93,1.76898618357557,0.065
107.446068176245,93,1.76855393182376,0.065
107.878319928054,93,1.76812168007195,0.065
108.310571679871,93,1.76768942832013,0.065
108.742823431679,93,1.76725717656832,0.065
109,93,1.767,0.065
109,93,1.767,0.065
109,93,1.767,0.065
109,93,1.767,0.065
108.980827709646,93,1.767,0.0649559037321856
108.765699335498,93,1.767,0.0644611084716465
108.550570961355,93,1.767,0.0639663132111172
108.335442587208,93,1.767,0.0634715179505781
108.120314213065,93,1.767,0.0629767226900489
108,93,1.767,0.0627
108,93,1.767,0.0627
108,93,1.767,0.0627
